"Mppcv";"Mppnm_";"Link2MPG";"Link2PVT"
"1294651";"Xenetix 350 mg / 1 ml sol. inj. i.v./i.artér./i.card. [flac.] 1 x 76,78 g / 100 ml";"http://www.cbip.be/fr/contents/jump?amppid=17459";"http://www.cbip.be/fr/contents/jump?amppid=17459&view=pvt"
"1395771";"Xenetix 350 mg / 1 ml sol. inj. i.v./i.artér./i.card. [flac.] 1 x 115,17 g / 150 ml";"http://www.cbip.be/fr/contents/jump?amppid=19877";"http://www.cbip.be/fr/contents/jump?amppid=19877&view=pvt"
"2162444";"Xenetix 300 mg / 1 ml sol. inj./instill. i.v./i.artic./i.artér./i.card./i.utér. [flac.] 1 x 98,7 g / 150 ml";"http://www.cbip.be/fr/contents/jump?amppid=34801";"http://www.cbip.be/fr/contents/jump?amppid=34801&view=pvt"
"2393098";"Xenetix 350 mg / 1 ml sol. inj. i.v./i.artér./i.card. [sac] 1 x 115,17 g / 150 ml";"http://www.cbip.be/fr/contents/jump?amppid=41962";"http://www.cbip.be/fr/contents/jump?amppid=41962&view=pvt"
"0324095";"Afebryl 200/300/300 compr. efferv. (séc.) 32 x";"http://www.cbip.be/fr/contents/jump?amppid=7849";"http://www.cbip.be/fr/contents/jump?amppid=7849&view=pvt"
"4121554";"Anidulafungine Accord Healthcare sol. perf. à diluer (pdr) i.v. [flac.] 1 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=169789";"http://www.cbip.be/fr/contents/jump?amppid=169789&view=pvt"
"2481687";"Azithromycine Sandoz sirop susp. (pdr) 15 ml 200 mg / 5 ml";"http://www.cbip.be/fr/contents/jump?amppid=45047";"http://www.cbip.be/fr/contents/jump?amppid=45047&view=pvt"
"2481703";"Azithromycine Sandoz sirop susp. (pdr) 37,5 ml 200 mg / 5 ml";"http://www.cbip.be/fr/contents/jump?amppid=45062";"http://www.cbip.be/fr/contents/jump?amppid=45062&view=pvt"
"4420576";"Carbetocine Aguettant sol. inj. i.m./i.v. [ser. préremplie] 5 x 100 µg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=184994";"http://www.cbip.be/fr/contents/jump?amppid=184994&view=pvt"
"2237220";"Abilify compr. 28 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=37481";"http://www.cbip.be/fr/contents/jump?amppid=37481&view=pvt"
"2237238";"Abilify compr. 28 x 15 mg";"http://www.cbip.be/fr/contents/jump?amppid=37499";"http://www.cbip.be/fr/contents/jump?amppid=37499&view=pvt"
"2237246";"Abilify compr. 28 x 30 mg";"http://www.cbip.be/fr/contents/jump?amppid=37507";"http://www.cbip.be/fr/contents/jump?amppid=37507&view=pvt"
"3255684";"Abilify compr. 98 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=127530";"http://www.cbip.be/fr/contents/jump?amppid=127530&view=pvt"
"3117041";"Allevyn pansement Life 10 x (10,3 x 10,3 cm)";"http://www.cbip.be/fr/contents/jump?amppid=108472";"http://www.cbip.be/fr/contents/jump?amppid=108472&view=pvt"
"3255676";"Abilify compr. 98 x 15 mg";"http://www.cbip.be/fr/contents/jump?amppid=127548";"http://www.cbip.be/fr/contents/jump?amppid=127548&view=pvt"
"1765924";"Concerta compr. lib. prol. 30 x 18 mg";"http://www.cbip.be/fr/contents/jump?amppid=30213";"http://www.cbip.be/fr/contents/jump?amppid=30213&view=pvt"
"3403300";"Kliniderm Foam Silicone pansement 5 x (5 x 5 cm)";"http://www.cbip.be/fr/contents/jump?amppid=163055";"http://www.cbip.be/fr/contents/jump?amppid=163055&view=pvt"
"1766021";"Concerta compr. lib. prol. 30 x 36 mg";"http://www.cbip.be/fr/contents/jump?amppid=30221";"http://www.cbip.be/fr/contents/jump?amppid=30221&view=pvt"
"2093979";"Concerta compr. lib. prol. 30 x 54 mg";"http://www.cbip.be/fr/contents/jump?amppid=32987";"http://www.cbip.be/fr/contents/jump?amppid=32987&view=pvt"
"4614384";"Abiraterone Accord compr. pellic. 56 x 500 mg";"http://www.cbip.be/fr/contents/jump?amppid=185439";"http://www.cbip.be/fr/contents/jump?amppid=185439&view=pvt"
"4549655";"Abiraterone Krka compr. pellic. 60 x 500 mg";"http://www.cbip.be/fr/contents/jump?amppid=186288";"http://www.cbip.be/fr/contents/jump?amppid=186288&view=pvt"
"4380085";"Elvanse gél. 30 x 50 mg";"http://www.cbip.be/fr/contents/jump?amppid=180315";"http://www.cbip.be/fr/contents/jump?amppid=180315&view=pvt"
"1374560";"Dysport sol. inj. (pdr) i.m./s.c./i.derm. [flac.] 2 x 500 U";"http://www.cbip.be/fr/contents/jump?amppid=19307";"http://www.cbip.be/fr/contents/jump?amppid=19307&view=pvt"
"4380093";"Elvanse gél. 30 x 70 mg";"http://www.cbip.be/fr/contents/jump?amppid=180323";"http://www.cbip.be/fr/contents/jump?amppid=180323&view=pvt"
"4495099";"Abiraterone Mylan compr. pellic. 60 x 500 mg";"http://www.cbip.be/fr/contents/jump?amppid=186296";"http://www.cbip.be/fr/contents/jump?amppid=186296&view=pvt"
"3577053";"Ezetimibe Sandoz compr. 98 x 10 mg";"http://www.cbip.be/fr/contents/jump?amppid=156372";"http://www.cbip.be/fr/contents/jump?amppid=156372&view=pvt"
"4380069";"Elvanse gél. 30 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=180299";"http://www.cbip.be/fr/contents/jump?amppid=180299&view=pvt"
"4380077";"Elvanse gél. 30 x 30 mg";"http://www.cbip.be/fr/contents/jump?amppid=180307";"http://www.cbip.be/fr/contents/jump?amppid=180307&view=pvt"
"4495081";"Abiraterone Mylan compr. pellic. (séc.) 30 x 1 000 mg";"http://www.cbip.be/fr/contents/jump?amppid=186304";"http://www.cbip.be/fr/contents/jump?amppid=186304&view=pvt"
"2834786";"Abraxane 5 mg / 1 ml susp. perf. (pdr) i.v. [flac.] 1 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=140863";"http://www.cbip.be/fr/contents/jump?amppid=140863&view=pvt"
"3403367";"Kliniderm Foam Silicone pansement Border 5 x (10 x 10 cm)";"http://www.cbip.be/fr/contents/jump?amppid=163113";"http://www.cbip.be/fr/contents/jump?amppid=163113&view=pvt"
"3113214";"Cacit Vitamine D3 (Impexeco) 1000/880 gran. efferv. (sachet) 30 x";"http://www.cbip.be/fr/contents/jump?amppid=186643";"http://www.cbip.be/fr/contents/jump?amppid=186643&view=pvt"
"4441077";"Accofil sol. inj./perf. à diluer i.v./s.c. [ser. préremplie] 1 x 12 MU / 0,2 ml";"http://www.cbip.be/fr/contents/jump?amppid=186726";"http://www.cbip.be/fr/contents/jump?amppid=186726&view=pvt"
"4493888";"Sitagliptin Sandoz compr. pellic. 98 x 50 mg";"http://www.cbip.be/fr/contents/jump?amppid=186577";"http://www.cbip.be/fr/contents/jump?amppid=186577&view=pvt"
"4493896";"Sitagliptin Sandoz compr. pellic. 98 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=186585";"http://www.cbip.be/fr/contents/jump?amppid=186585&view=pvt"
"4495115";"Sitagliptin / Metformin Sandoz 50/850 compr. pellic. 196 x";"http://www.cbip.be/fr/contents/jump?amppid=186593";"http://www.cbip.be/fr/contents/jump?amppid=186593&view=pvt"
"4495123";"Sitagliptin / Metformin Sandoz 50/1000 compr. pellic. 196 x";"http://www.cbip.be/fr/contents/jump?amppid=186601";"http://www.cbip.be/fr/contents/jump?amppid=186601&view=pvt"
"4441085";"Accofil sol. inj./perf. à diluer i.v./s.c. [ser. préremplie] 1 x 70 MU / 0,73 ml";"http://www.cbip.be/fr/contents/jump?amppid=185595";"http://www.cbip.be/fr/contents/jump?amppid=185595&view=pvt"
"3258662";"Accofil sol. inj./perf. à diluer i.v./s.c. [ser. préremplie] 5 x 30 MU / 0,5 ml";"http://www.cbip.be/fr/contents/jump?amppid=132993";"http://www.cbip.be/fr/contents/jump?amppid=132993&view=pvt"
"3258670";"Accofil sol. inj./perf. à diluer i.v./s.c. [ser. préremplie] 5 x 48 MU / 0,5 ml";"http://www.cbip.be/fr/contents/jump?amppid=134650";"http://www.cbip.be/fr/contents/jump?amppid=134650&view=pvt"
"4132213";"Aclasta (Abacus) sol. perf. i.v. [flac.] 1 x 5 mg / 100 ml";"http://www.cbip.be/fr/contents/jump?amppid=169946";"http://www.cbip.be/fr/contents/jump?amppid=169946&view=pvt"
"2213114";"Aclasta sol. perf. i.v. [flac.] 1 x 5 mg / 100 ml";"http://www.cbip.be/fr/contents/jump?amppid=36434";"http://www.cbip.be/fr/contents/jump?amppid=36434&view=pvt"
"4272118";"Aclasta (Orifarm) sol. perf. i.v. [flac.] 1 x 5 mg / 100 ml";"http://www.cbip.be/fr/contents/jump?amppid=178806";"http://www.cbip.be/fr/contents/jump?amppid=178806&view=pvt"
"1669373";"Actos compr. 28 x 15 mg";"http://www.cbip.be/fr/contents/jump?amppid=27136";"http://www.cbip.be/fr/contents/jump?amppid=27136&view=pvt"
"1732874";"Actos compr. 28 x 30 mg";"http://www.cbip.be/fr/contents/jump?amppid=29348";"http://www.cbip.be/fr/contents/jump?amppid=29348&view=pvt"
"3403037";"Kliniderm Silicone pansement 10 x (7,5 x 10 cm)";"http://www.cbip.be/fr/contents/jump?amppid=163022";"http://www.cbip.be/fr/contents/jump?amppid=163022&view=pvt"
"1272905";"Loperamide EG gél. 200 x 2 mg";"http://www.cbip.be/fr/contents/jump?amppid=16683";"http://www.cbip.be/fr/contents/jump?amppid=16683&view=pvt"
"1125301";"Loperamide EG gél. 20 x 2 mg";"http://www.cbip.be/fr/contents/jump?amppid=14605";"http://www.cbip.be/fr/contents/jump?amppid=14605&view=pvt"
"1125293";"Loperamide EG gél. 60 x 2 mg";"http://www.cbip.be/fr/contents/jump?amppid=14597";"http://www.cbip.be/fr/contents/jump?amppid=14597&view=pvt"
"1430727";"Loperamide Teva gél. 20 x 2 mg";"http://www.cbip.be/fr/contents/jump?amppid=20826";"http://www.cbip.be/fr/contents/jump?amppid=20826&view=pvt"
"2494276";"Actos compr. 98 x 15 mg";"http://www.cbip.be/fr/contents/jump?amppid=45484";"http://www.cbip.be/fr/contents/jump?amppid=45484&view=pvt"
"2494268";"Actos compr. 98 x 30 mg";"http://www.cbip.be/fr/contents/jump?amppid=45476";"http://www.cbip.be/fr/contents/jump?amppid=45476&view=pvt"
"3403326";"Kliniderm Foam Silicone pansement 5 x (15 x 15 cm)";"http://www.cbip.be/fr/contents/jump?amppid=163089";"http://www.cbip.be/fr/contents/jump?amppid=163089&view=pvt"
"0245399";"Actrapid sol. inj. i.v./s.c. [flac.] 1 x 10 ml 100 UI / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=6825";"http://www.cbip.be/fr/contents/jump?amppid=6825&view=pvt"
"3403342";"Kliniderm Foam Silicone pansement 5 x (20 x 20 cm)";"http://www.cbip.be/fr/contents/jump?amppid=163097";"http://www.cbip.be/fr/contents/jump?amppid=163097&view=pvt"
"0636142";"Minims Phenylephrine Chlorhydrate collyre sol. (unidose) [sans cons.] 20 x 0,5 ml 100 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=10017";"http://www.cbip.be/fr/contents/jump?amppid=10017&view=pvt"
"1085885";"Actrapid sol. inj. s.c. Penfill [cart.] 5 x 3 ml 100 UI / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=13987";"http://www.cbip.be/fr/contents/jump?amppid=13987&view=pvt"
"1430735";"Loperamide Teva gél. 60 x 2 mg";"http://www.cbip.be/fr/contents/jump?amppid=20834";"http://www.cbip.be/fr/contents/jump?amppid=20834&view=pvt"
"3356029";"Suprasorb G pansement 5 x (5 x 7,5 cm)";"http://www.cbip.be/fr/contents/jump?amppid=103838";"http://www.cbip.be/fr/contents/jump?amppid=103838&view=pvt"
"3356011";"Suprasorb G pansement 5 x (10 x 10 cm)";"http://www.cbip.be/fr/contents/jump?amppid=103846";"http://www.cbip.be/fr/contents/jump?amppid=103846&view=pvt"
"4219770";"Adcetris (Abacus) sol. perf. à diluer (pdr) i.v. [flac.] 1 x 50 mg";"http://www.cbip.be/fr/contents/jump?amppid=174581";"http://www.cbip.be/fr/contents/jump?amppid=174581&view=pvt"
"3010774";"Adcetris sol. perf. à diluer (pdr) i.v. [flac.] 1 x 50 mg";"http://www.cbip.be/fr/contents/jump?amppid=73155";"http://www.cbip.be/fr/contents/jump?amppid=73155&view=pvt"
"0824722";"Duoderm pansement 2 x (10 x 10 cm)";"http://www.cbip.be/fr/contents/jump?amppid=102947";"http://www.cbip.be/fr/contents/jump?amppid=102947&view=pvt"
"3403359";"Kliniderm Foam Silicone pansement Border 5 x (7,5 x 7,5 cm)";"http://www.cbip.be/fr/contents/jump?amppid=163105";"http://www.cbip.be/fr/contents/jump?amppid=163105&view=pvt"
"3714680";"Olmesartan / Amlodipine EG 20/5 compr. pellic. 100 x";"http://www.cbip.be/fr/contents/jump?amppid=157099";"http://www.cbip.be/fr/contents/jump?amppid=157099&view=pvt"
"3714672";"Olmesartan / Amlodipine EG 20/5 compr. pellic. 30 x";"http://www.cbip.be/fr/contents/jump?amppid=157081";"http://www.cbip.be/fr/contents/jump?amppid=157081&view=pvt"
"3714706";"Olmesartan / Amlodipine EG 40/10 compr. pellic. 100 x";"http://www.cbip.be/fr/contents/jump?amppid=157131";"http://www.cbip.be/fr/contents/jump?amppid=157131&view=pvt"
"3714698";"Olmesartan / Amlodipine EG 40/10 compr. pellic. 30 x";"http://www.cbip.be/fr/contents/jump?amppid=157123";"http://www.cbip.be/fr/contents/jump?amppid=157123&view=pvt"
"2714319";"Adcirca compr. pellic. 56 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=60012";"http://www.cbip.be/fr/contents/jump?amppid=60012&view=pvt"
"3403383";"Kliniderm Foam Silicone pansement Border 5 x (15 x 15 cm)";"http://www.cbip.be/fr/contents/jump?amppid=163139";"http://www.cbip.be/fr/contents/jump?amppid=163139&view=pvt"
"3714722";"Olmesartan / Amlodipine EG 40/5 compr. pellic. 100 x";"http://www.cbip.be/fr/contents/jump?amppid=157115";"http://www.cbip.be/fr/contents/jump?amppid=157115&view=pvt"
"3403482";"Kliniderm Foam Silicone pansement Border 5 x (10 x 20 cm)";"http://www.cbip.be/fr/contents/jump?amppid=163147";"http://www.cbip.be/fr/contents/jump?amppid=163147&view=pvt"
"2672277";"Biatain pansement Non adhésif 5 x (20 x 20 cm)";"http://www.cbip.be/fr/contents/jump?amppid=106674";"http://www.cbip.be/fr/contents/jump?amppid=106674&view=pvt"
"3714714";"Olmesartan / Amlodipine EG 40/5 compr. pellic. 30 x";"http://www.cbip.be/fr/contents/jump?amppid=157107";"http://www.cbip.be/fr/contents/jump?amppid=157107&view=pvt"
"3403862";"Kliniderm Foam Silicone pansement Border Lite 5 x (7,5 x 7,5 cm)";"http://www.cbip.be/fr/contents/jump?amppid=163196";"http://www.cbip.be/fr/contents/jump?amppid=163196&view=pvt"
"3407178";"Kliniderm Foam pansement Border 10 x (15 x 15 cm)";"http://www.cbip.be/fr/contents/jump?amppid=163006";"http://www.cbip.be/fr/contents/jump?amppid=163006&view=pvt"
"2626992";"Pantomed compr. gastro-résist. 100 x 40 mg [flacon]";"http://www.cbip.be/fr/contents/jump?amppid=51052";"http://www.cbip.be/fr/contents/jump?amppid=51052&view=pvt"
"2557197";"Pantomed compr. gastro-résist. 28 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=47316";"http://www.cbip.be/fr/contents/jump?amppid=47316&view=pvt"
"0443762";"Comfeel Plus pansement Transparent 10 x (9 x 14 cm)";"http://www.cbip.be/fr/contents/jump?amppid=102806";"http://www.cbip.be/fr/contents/jump?amppid=102806&view=pvt"
"3403839";"Kliniderm Foam Silicone pansement Border Lite 5 x (5 x 12,5 cm)";"http://www.cbip.be/fr/contents/jump?amppid=163188";"http://www.cbip.be/fr/contents/jump?amppid=163188&view=pvt"
"2557205";"Pantomed compr. gastro-résist. 56 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=47324";"http://www.cbip.be/fr/contents/jump?amppid=47324&view=pvt"
"2557163";"Pantomed compr. gastro-résist. 56 x 40 mg";"http://www.cbip.be/fr/contents/jump?amppid=47290";"http://www.cbip.be/fr/contents/jump?amppid=47290&view=pvt"
"3403045";"Kliniderm Silicone pansement 10 x (10 x 18 cm)";"http://www.cbip.be/fr/contents/jump?amppid=163014";"http://www.cbip.be/fr/contents/jump?amppid=163014&view=pvt"
"0443747";"Comfeel Plus pansement Transparent 10 x (5 x 7 cm)";"http://www.cbip.be/fr/contents/jump?amppid=102798";"http://www.cbip.be/fr/contents/jump?amppid=102798&view=pvt"
"1206440";"Pantozol compr. gastro-résist. 28 x 40 mg";"http://www.cbip.be/fr/contents/jump?amppid=15818";"http://www.cbip.be/fr/contents/jump?amppid=15818&view=pvt"
"1294677";"Xenetix 350 mg / 1 ml sol. inj. i.v./i.artér./i.card. [flac.] 1 x 383,9 g / 500 ml";"http://www.cbip.be/fr/contents/jump?amppid=132654";"http://www.cbip.be/fr/contents/jump?amppid=132654&view=pvt"
"2672095";"Biatain pansement Talon 5 x (19 x 20 cm)";"http://www.cbip.be/fr/contents/jump?amppid=106518";"http://www.cbip.be/fr/contents/jump?amppid=106518&view=pvt"
"3764743";"Xenetix 350 mg / 1 ml sol. inj. i.v./i.artér./i.card. [sac] 10 x 115,17 g / 150 ml";"http://www.cbip.be/fr/contents/jump?amppid=163717";"http://www.cbip.be/fr/contents/jump?amppid=163717&view=pvt"
"1444215";"Pantozol compr. gastro-résist. 56 x 20 mg";"http://www.cbip.be/fr/contents/jump?amppid=21121";"http://www.cbip.be/fr/contents/jump?amppid=21121&view=pvt"
"3050887";"Paracetamol Sandoz compr. efferv. (séc.) 32 x 1 g";"http://www.cbip.be/fr/contents/jump?amppid=73361";"http://www.cbip.be/fr/contents/jump?amppid=73361&view=pvt"
"2878429";"Adenuric compr. pellic. 28 x 120 mg";"http://www.cbip.be/fr/contents/jump?amppid=61564";"http://www.cbip.be/fr/contents/jump?amppid=61564&view=pvt"
"1286160";"Allevyn pansement Adhesive 10 x (22,5 x 22,5 cm)";"http://www.cbip.be/fr/contents/jump?amppid=103176";"http://www.cbip.be/fr/contents/jump?amppid=103176&view=pvt"
"1294628";"Xenetix 300 mg / 1 ml sol. inj./instill. i.v./i.artic./i.artér./i.card./i.utér. [flac.] 1 x 329 g / 500 ml";"http://www.cbip.be/fr/contents/jump?amppid=154559";"http://www.cbip.be/fr/contents/jump?amppid=154559&view=pvt"
"3403870";"Kliniderm Foam Silicone pansement Border Lite 5 x (10 x 10 cm)";"http://www.cbip.be/fr/contents/jump?amppid=163204";"http://www.cbip.be/fr/contents/jump?amppid=163204&view=pvt"
"3403672";"Kliniderm Foam Silicone pansement Lite 5 x (6 x 8,5 cm)";"http://www.cbip.be/fr/contents/jump?amppid=163220";"http://www.cbip.be/fr/contents/jump?amppid=163220&view=pvt"
"2878395";"Adenuric compr. pellic. 28 x 80 mg";"http://www.cbip.be/fr/contents/jump?amppid=61531";"http://www.cbip.be/fr/contents/jump?amppid=61531&view=pvt"
"2878403";"Adenuric compr. pellic. 84 x 120 mg";"http://www.cbip.be/fr/contents/jump?amppid=61549";"http://www.cbip.be/fr/contents/jump?amppid=61549&view=pvt"
"2878411";"Adenuric compr. pellic. 84 x 80 mg";"http://www.cbip.be/fr/contents/jump?amppid=61556";"http://www.cbip.be/fr/contents/jump?amppid=61556&view=pvt"
"3403680";"Kliniderm Foam Silicone pansement Lite 5 x (10 x 10 cm)";"http://www.cbip.be/fr/contents/jump?amppid=163238";"http://www.cbip.be/fr/contents/jump?amppid=163238&view=pvt"
"3403086";"Kliniderm Silicone pansement 5 x (17 x 25 cm)";"http://www.cbip.be/fr/contents/jump?amppid=163030";"http://www.cbip.be/fr/contents/jump?amppid=163030&view=pvt"
"1078468";"Kaltostat pansement 10 x (7,5 x 12 cm)";"http://www.cbip.be/fr/contents/jump?amppid=103002";"http://www.cbip.be/fr/contents/jump?amppid=103002&view=pvt"
"1078484";"Kaltostat pansement 10 x (10 x 20 cm)";"http://www.cbip.be/fr/contents/jump?amppid=103010";"http://www.cbip.be/fr/contents/jump?amppid=103010&view=pvt"
"2871788";"Quetiapin Sandoz compr. pellic. 10 x 25 mg";"http://www.cbip.be/fr/contents/jump?amppid=62885";"http://www.cbip.be/fr/contents/jump?amppid=62885&view=pvt"
"2871796";"Quetiapin Sandoz compr. pellic. 60 x 25 mg";"http://www.cbip.be/fr/contents/jump?amppid=62893";"http://www.cbip.be/fr/contents/jump?amppid=62893&view=pvt"
"2871929";"Quetiapin Sandoz compr. pellic. (séc.) 100 x 300 mg";"http://www.cbip.be/fr/contents/jump?amppid=62950";"http://www.cbip.be/fr/contents/jump?amppid=62950&view=pvt"
"4354957";"Adtralza sol. inj. s.c. [ser. préremplie] 4 x 150 mg / 1 ml";"http://www.cbip.be/fr/contents/jump?amppid=180968";"http://www.cbip.be/fr/contents/jump?amppid=180968&view=pvt"
"2657617";"Advagraf gél. lib. prol. 100 x 0,5 mg";"http://www.cbip.be/fr/contents/jump?amppid=52308";"http://www.cbip.be/fr/contents/jump?amppid=52308&view=pvt"
"2099422";"Vaseline Camphrée pommade 20 g 100 mg / 1 g";"http://www.cbip.be/fr/contents/jump?amppid=58602";"http://www.cbip.be/fr/contents/jump?amppid=58602&view=pvt"
"2495786";"Advagraf gél. lib. prol. 100 x 1 mg";"http://www.cbip.be/fr/contents/jump?amppid=45575";"http://www.cbip.be/fr/contents/jump?amppid=45575&view=pvt"
"2669216";"Advagraf gél. lib. prol. 100 x 3 mg";"http://www.cbip.be/fr/contents/jump?amppid=53256";"http://www.cbip.be/fr/contents/jump?amppid=53256&view=pvt"
"2657625";"Advagraf gél. lib. prol. 100 x 5 mg";"http://www.cbip.be/fr/contents/jump?amppid=52316";"http://www.cbip.be/fr/contents/jump?amppid=52316&view=pvt"
"2871911";"Quetiapin Sandoz compr. pellic. (séc.) 60 x 300 mg";"http://www.cbip.be/fr/contents/jump?amppid=62943";"http://www.cbip.be/fr/contents/jump?amppid=62943&view=pvt"
"2963460";"Quetiapin Sandoz compr. pellic. (séc. en 4) 180 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=71316";"http://www.cbip.be/fr/contents/jump?amppid=71316&view=pvt"
"3764735";"Xenetix 350 mg / 1 ml sol. inj. i.v./i.artér./i.card. [sac] 10 x 76,78 g / 100 ml";"http://www.cbip.be/fr/contents/jump?amppid=171769";"http://www.cbip.be/fr/contents/jump?amppid=171769&view=pvt"
"2926442";"Quetiapin Sandoz compr. pellic. (séc. en 4) 30 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=67827";"http://www.cbip.be/fr/contents/jump?amppid=67827&view=pvt"
"2672210";"Biatain-Ag pansement Non adhésif 5 x (15 x 15 cm)";"http://www.cbip.be/fr/contents/jump?amppid=106617";"http://www.cbip.be/fr/contents/jump?amppid=106617&view=pvt"
"2926459";"Quetiapin Sandoz compr. pellic. (séc. en 4) 30 x 200 mg";"http://www.cbip.be/fr/contents/jump?amppid=67835";"http://www.cbip.be/fr/contents/jump?amppid=67835&view=pvt"
"2871838";"Quetiapin Sandoz compr. pellic. (séc. en 4) 60 x 100 mg";"http://www.cbip.be/fr/contents/jump?amppid=62901";"http://www.cbip.be/fr/contents/jump?amppid=62901&view=pvt"
"1183193";"Mepitel pansement 10 x (7,5 x 10 cm)";"http://www.cbip.be/fr/contents/jump?amppid=103093";"http://www.cbip.be/fr/contents/jump?amppid=103093&view=pvt"
"4251856";"Quetiapin Sandoz compr. lib. prol. Retard 10 x 50 mg";"http://www.cbip.be/fr/contents/jump?amppid=127555";"http://www.cbip.be/fr/contents/jump?amppid=127555&view=pvt"
